fecha,prod_id,precio_promedio,modelo_actual,ventas,nuevo_modelo,perdida_nueva_inventario,perdida_antigua_inventario
2017-01-01,62,8044.24254460292,898.9041039366673,779.0,751.9301807675433,0,119.9041039366673
2019-11-01,114,3315.143827983593,225.54113777594208,257.0,221.24255266217972,0,0
2018-05-01,404,1782.3983033273505,536.06902275715,416.0,422.9458728672596,6.945872867259595,120.06902275715004
,709,10612.11521649709,2129.280034389093,2083.0,1854.4523513323088,0,46.28003438909309
2018-06-01,562,6172.449449616024,1452.3819873360328,1157.0,1007.8694166677207,0,295.3819873360328
,712,2062.794630727617,1401.7081656027617,1233.0,1351.7120532792833,118.71205327928328,168.7081656027617
,718,5988.638500036038,2075.511330466976,2965.0,2830.4072969478148,0,0
,755,5127.519947806846,373.274361008406,186.0,222.66002515764035,36.66002515764035,187.274361008406
,803,10233.738643086495,363.4241716187496,58.0,53.769685273001414,0,305.4241716187496
2013-09-01,458,6430.569265775277,1199.5260163438857,1073.0,1191.7186152278546,118.71861522785457,126.52601634388566
,788,12797.58944245444,601.5729231152304,251.0,250.88883910978598,0,350.5729231152304
,812,5052.115187079653,1210.410588538298,242.0,239.56916513894794,0,968.410588538298
2014-04-01,75,3637.865894849446,1125.420651083523,272.0,454.6027585992083,182.6027585992083,853.4206510835229
2016-10-01,148,5810.519657413282,1025.6470115101397,1160.0,1150.1997400062144,0,0
2022-12-01,18,2522.6579350923103,1110.5266477564596,1692.0,1138.6589001140976,0,0
2020-09-01,512,4915.334524173507,522.1153721592779,808.0,1386.2742549771035,578.2742549771035,0
,734,8255.72899570551,678.7175216460937,57.0,1394.9198318997692,1337.9198318997692,621.7175216460937
,649,5858.020079451659,1196.3963986327606,1240.0,1699.9478493271304,459.94784932713037,0
,912,6035.096254275739,517.910474975469,425.0,481.92680287340204,56.92680287340204,92.91047497546901
2022-10-01,631,926.713217059324,790.361592094953,800.0,904.9066273166221,104.90662731662212,0
2018-01-01,333,3637.186299124863,1017.7771539070984,1664.0,1777.195073831508,113.1950738315079,0
2019-02-01,190,7913.752450069102,1121.6936377190789,925.0,1223.8278857987789,298.8278857987789,196.69363771907888
2017-05-01,50,7598.62504857471,755.380958196948,1468.0,797.9226393968422,0,0
2020-11-01,276,9311.459466877945,925.3457491256776,456.0,835.4002100569567,379.40021005695667,469.34574912567757
2019-08-01,489,6078.851852443,557.2048513799303,552.0,559.405246295478,7.405246295478037,5.204851379930346
,931,7611.593546596292,136.90613782445485,216.0,257.9963075799326,41.99630757993259,0
2021-11-01,459,2727.8986886614034,566.5395492353002,1542.0,2053.0191366538165,511.01913665381653,0
2018-12-01,590,5541.419123151724,834.0990553699262,1189.0,1298.7227091404782,109.72270914047817,0
2018-01-01,466,7329.9731119276,1440.3345322568382,814.0,1234.4136910308337,420.41369103083366,626.3345322568382
2023-03-01,442,3425.620400110929,1813.3300956701369,2230.0,1808.1784088032023,0,0
2012-11-01,49,1029.5977589292022,697.9844362059209,884.0,867.5697986064114,0,0
2023-05-01,412,1600.6513983340242,1106.123862862518,878.0,739.6554721366422,0,228.12386286251808
,736,8700.717856282285,713.2280895405744,357.0,632.9228091274041,275.9228091274041,356.2280895405744
2015-02-01,290,8787.264804493827,2132.881051805373,1310.0,1384.826623492378,74.82662349237808,822.8810518053729
,783,7973.53741376879,2172.771281025729,2219.0,2022.2368616105568,0,0
2015-07-01,212,2951.6866169806344,249.82074543489512,223.0,263.595826586821,40.595826586820976,26.820745434895116
2017-02-01,432,1473.3330349856703,603.0589924146549,518.0,524.1493878445614,6.1493878445613745,85.05899241465488
2016-04-01,416,2044.8784660574477,1225.3627936494206,1031.0,1430.065107390049,399.065107390049,194.3627936494206
2022-09-01,930,3630.2968068790383,487.4044566121445,681.0,670.2897968268805,0,0
2017-03-01,262,1397.3616535673257,1341.561380772198,2851.0,2407.2666245618434,0,0
,717,4453.820127870635,263.80647984649164,342.0,307.8390638387424,0,0
,662,3417.1837310599667,1388.5129369452695,379.0,449.1439815422225,70.14398154222249,1009.5129369452695
2020-10-01,119,8731.628454381926,802.4174337646122,764.0,663.5643422207602,0,38.417433764612156
,672,10242.701706703236,1313.8852096958583,1329.0,1540.0247822506535,211.02478225065352,0
2021-02-01,213,3704.9762872304527,1397.2843650233406,1517.0,1442.9530488026744,0,0
2021-07-01,455,8373.884034657953,824.6647371330725,1157.0,964.329889165318,0,0
2023-01-01,59,1459.5798904604978,1300.5428068607175,1703.0,1921.1941945760063,218.19419457600634,0
2014-08-01,579,1677.4105322522971,687.3709186747144,904.0,874.6672140801348,0,0
2016-01-01,299,6404.29861253173,657.6980419698983,417.0,562.5920461611589,145.59204616115892,240.69804196989833
2015-08-01,619,5970.843772672321,1645.7734243965572,2581.0,2571.4622151175436,0,0
2018-09-01,448,9808.33914444168,1130.562731590618,990.0,932.4819965013579,0,140.5627315906179
2017-10-01,237,10983.798791127385,1327.2057825640202,826.0,843.553190154959,17.553190154958997,501.2057825640202
,937,4908.299755945931,655.7727859471281,838.0,818.0889502187811,0,0
2023-01-01,181,9965.055453569828,1266.7150359028913,899.0,879.673606298144,0,367.71503590289126
2021-02-01,537,3391.7137305824954,2977.6990455419354,2789.0,2280.2068027879186,0,188.69904554193545
,950,1253.2507899301456,356.33741023288,730.0,486.2696973275782,0,0
2023-11-01,522,3034.8417453692014,1133.034100357174,1343.0,1384.3440796641362,41.34407966413619,0
2023-04-01,422,4641.308744765148,1819.2724259247748,2282.0,1691.7647102398632,0,0
2014-01-01,305,4979.003238454254,1223.7243422113868,1290.0,1081.6181984173456,0,0
2021-03-01,443,4550.1272423809005,1486.9881785899183,1910.0,1494.1328535855716,0,0
2013-12-01,79,9411.632744894312,1594.8958095227736,629.0,620.2459806396344,0,965.8958095227736
,923,4274.137009455237,1141.7681476648886,498.0,495.97083887452266,0,643.7681476648886
2018-06-01,386,7070.312365098816,1249.4560201532142,550.0,545.863860115443,0,699.4560201532142
,891,3509.7761472538023,347.58573736414723,567.0,523.5964730413672,0,0
2015-11-01,813,3758.3315463593167,654.7745998288008,966.0,569.3376067601226,0,0
2022-03-01,482,6791.182759092892,903.5624189218556,1573.0,1490.2825559560592,0,0
2022-11-01,13,10103.457029910363,1329.6937461938444,1156.0,748.9947058124059,0,173.6937461938444
,808,2687.672007834881,695.2404626499763,777.0,696.9503433372413,0,0
2022-09-01,639,2160.819851507893,1033.156111911362,692.0,704.2488187393982,12.248818739398189,341.1561119113619
2018-09-01,347,11681.127048986376,651.8040386641882,285.0,493.5882787225788,208.58827872257882,366.80403866418817
,688,4856.798685340118,955.6050955061928,423.0,425.0570021158196,2.057002115819614,532.6050955061928
,971,5312.7071341565625,960.2439838235534,1390.0,1611.7227527302502,221.72275273025025,0
,910,6838.105972767134,1700.7692996463998,1485.0,1624.7011711106716,139.70117111067157,215.76929964639976
,779,7329.736082721567,544.6878836550875,443.0,678.6538898497386,235.65388984973856,101.68788365508749
2017-07-01,407,2101.8468834347022,926.4061210728194,1021.0,1197.9715790021546,176.9715790021546,0
2022-07-01,226,3527.8563125298806,205.51743406149365,112.0,278.1324594126065,166.13245941260652,93.51743406149365
,960,3054.3241899289383,1240.3290998592245,91.0,960.7208634499261,869.7208634499261,1149.3290998592245
,656,6023.519635864967,861.0253129556505,760.0,640.7138813542251,0,101.02531295565052
2023-08-01,199,3555.893042245088,1044.4379597468528,1442.0,1316.8583146852332,0,0
2022-11-01,106,4705.324612411487,931.1000824038958,1970.0,1685.9339723152739,0,0
2021-09-01,500,3985.662319439322,908.4486770023752,908.0,900.9055347407839,0,0.4486770023752342
,866,6457.656420707506,1282.134690685856,1832.0,1807.9974548676123,0,0
,817,10186.183843717528,307.0131894065896,297.0,219.03089344940554,0,10.013189406589618
,852,1740.4854802621576,311.947394520562,449.0,460.06153565619434,11.061535656194337,0
2018-02-01,387,2365.690097702989,1605.741735628684,2983.0,2370.472657658406,0,0
2013-12-01,596,7576.877593616007,169.21891002874025,159.0,237.72946679377606,78.72946679377606,10.218910028740254
2023-11-01,361,2476.2629980483025,1048.6906118536551,1070.0,1471.322604704724,401.322604704724,0
,671,8106.890396750665,907.3947591979288,564.0,1772.30931757056,1208.30931757056,343.3947591979288
2018-04-01,384,3149.6447494880786,623.8288041668827,981.0,1348.21361052453,367.21361052452994,0
2020-07-01,437,3177.2181896032944,825.5630505405163,723.0,739.3639352404132,16.363935240413184,102.56305054051631
2021-02-01,197,6473.025103803718,1374.541883379624,1174.0,1657.9062182915616,483.9062182915616,200.5418833796241
2019-02-01,343,10083.6299972957,1173.7586532669031,1405.0,1279.6119629428179,0,0
2022-09-01,455,6223.725182589184,1108.780712874302,989.0,1083.4578967625175,94.45789676251752,119.78071287430203
,938,4559.548128590907,1734.876786274056,2675.0,1754.6260968647816,0,0
,861,4893.784289745116,1403.9464098321482,2154.0,1583.70505170296,0,0
2017-02-01,577,8650.826682827628,1261.3822715566307,1201.0,1046.3723929628493,0,60.38227155663071
,978,3619.765788985263,1366.507050555533,1530.0,2560.715561942743,1030.715561942743,0
,652,1378.159991221887,906.8986724161834,823.0,901.9309403757977,78.93094037579772,83.89867241618344
2021-03-01,485,6547.160511947619,445.750458049499,462.0,496.0211038566316,34.02110385663161,0
,866,5451.941237035455,544.2856842661213,491.0,535.3182668690746,44.31826686907459,53.28568426612128
2012-08-01,496,11497.791886753828,769.4294283863245,700.0,799.4506948529408,99.45069485294084,69.4294283863245
2018-09-01,202,11881.239422893186,670.1727168677107,808.0,683.5798580963742,0,0
,951,7073.392893644126,561.1571361779451,560.0,567.8698692825537,7.869869282553736,1.1571361779450626
2021-10-01,461,7771.570503930685,750.8635665274179,551.0,890.5107364407414,339.5107364407414,199.8635665274179
,851,2580.0779894233456,1505.9254823351544,1584.0,1903.9331997199379,319.9331997199379,0
2016-01-01,68,7688.679605691171,391.9390765240884,448.0,413.4256852559066,0,0
2016-03-01,59,1924.1977559178672,876.7922447374098,605.0,847.5944947164843,242.5944947164843,271.79224473740976
2022-10-01,867,2054.493412959052,1097.9557753815798,1345.0,1346.233170229454,1.23317022945389,0
,707,9346.99062593239,1136.3624250117682,169.0,1051.8010110305697,882.8010110305697,967.3624250117682
,701,7424.011309690187,967.1673824563228,2502.0,1704.78334060597,0,0
,988,4801.591447265255,910.3950365553673,1687.0,1673.2772498203478,0,0
,871,4269.686392731779,1222.337367966025,1016.0,901.3478665833388,0,206.3373679660251
2016-05-01,253,4002.113737730823,814.5746030721753,467.0,770.0557333158768,303.05573331587675,347.57460307217525
2021-11-01,232,10169.667792040447,772.1925514976001,1134.0,1124.7355000700368,0,0
,932,7236.602245360482,1226.4972270230517,412.0,506.74765103859045,94.74765103859045,814.4972270230517
2019-12-01,317,5854.743381244266,1523.571864137671,1982.0,1734.912170881819,0,0
2023-05-01,35,2053.24467365496,1064.535051351704,1133.0,1203.1589251557543,70.15892515575433,0
2017-03-01,533,1367.7337671017126,1744.7370536356063,904.0,936.2016051773886,32.201605177388615,840.7370536356063
2022-08-01,169,9303.654161723403,465.5369501272881,928.0,605.2268039856083,0,0
2023-02-01,469,1399.890076915915,657.273072130964,400.0,510.54768368599366,110.54768368599366,257.273072130964
,962,6186.943930609168,927.5762638069276,1072.0,1016.1229267299401,0,0
2014-01-01,269,11128.12992791548,1280.7365711034554,1724.0,1611.873547676576,0,0
,725,3958.924917038865,425.1656838227919,446.0,916.7188981121258,470.71889811212577,0
,992,2721.210037969845,907.3440108731083,837.0,351.93150614433944,0,70.34401087310835
2017-04-01,305,3055.3099403891347,1067.8567453008952,1555.0,1435.463566468504,0,0
,745,6825.559252727397,830.579047048739,698.0,654.5669104233343,0,132.57904704873897
2018-05-01,306,3894.2505129782016,1162.8473613371823,1068.0,1117.8894095068558,49.88940950685583,94.84736133718229
2021-03-01,42,2645.6638597019537,1977.7570252179885,1690.0,1448.6430447773587,0,287.7570252179885
2021-12-01,260,7088.305986455807,389.382966737247,407.0,450.2196521593445,43.21965215934449,0
,880,7471.428349956577,1168.9203326941815,860.0,763.9736704807455,0,308.9203326941815
2019-01-01,54,10492.384835478237,2048.727510689394,1552.0,1392.265840844439,0,496.72751068939397
2018-07-01,517,896.3536954842682,951.654279311034,912.0,831.680601380926,0,39.654279311033974
,807,1487.183790303454,1048.324053336119,575.0,960.2282666252627,385.2282666252627,473.32405333611905
,837,8143.606859036725,1931.344085667863,1276.0,1214.770136022823,0,655.344085667863
2023-04-01,615,852.6902837222923,1067.7156181628022,1468.0,1791.3094808075823,323.3094808075823,0
,880,4581.869916603317,1281.5147594910163,1632.0,1546.840713824569,0,0
,846,1813.616396409628,383.1388808526765,319.0,284.47590015470166,0,64.1388808526765
2015-06-01,257,7390.9054107891825,765.2141509722459,996.0,995.232800165638,0,0
2019-04-01,507,2729.6897010686016,1630.866938918528,901.0,633.7069428482977,0,729.8669389185279
2017-11-01,786,10088.898433646762,1298.0293564759788,1129.0,1418.6449034549921,289.6449034549921,169.02935647597883
,700,1707.2625773242976,855.8410790317355,1060.0,739.1930343012434,0,0
2020-06-01,167,1743.8739782942523,1099.3771776884291,1311.0,2202.8389423264816,891.8389423264816,0
,914,1608.2191299960637,1057.0155016568228,267.0,244.3946034213659,0,790.0155016568228
2018-05-01,586,5793.891542687028,2139.289945484395,1651.0,1247.2212084720854,0,488.28994548439505
2020-02-01,528,2379.903457902165,2071.8684912495164,1596.0,2511.1341835908966,915.1341835908966,475.8684912495164
2021-08-01,492,2087.137263942509,358.22534324034217,354.0,376.06875055285207,22.068750552852066,4.22534324034217
2023-12-01,530,7687.741686994033,869.9027665136729,997.0,1296.8830107953063,299.8830107953063,0
2019-11-01,407,2060.716534899856,875.5499679363567,987.0,1312.7969041308645,325.7969041308645,0
2023-11-01,627,6214.8548656210505,343.55047910428334,496.0,514.5990412439412,18.5990412439412,0
,897,3954.9651280587454,972.1749308595762,1430.0,1512.7811619478346,82.78116194783456,0
2019-03-01,511,11255.435425659338,1493.0147827232013,738.0,657.7336042961714,0,755.0147827232013
2020-02-01,158,8584.51151286856,1495.922930148968,1807.0,1554.0989772410398,0,0
2014-06-01,599,1619.5311248796977,1226.409984482708,557.0,783.2352116247317,226.23521162473173,669.4099844827081
2023-08-01,579,967.1539885654428,1169.359583336471,1945.0,1418.5544264871971,0,0
2022-09-01,451,10348.665415017287,405.4376575344513,295.0,564.0296246494627,269.0296246494627,110.43765753445132
2017-11-01,148,6463.030051155092,1179.924920240199,638.0,1099.743750965679,461.74375096567906,541.9249202401991
2022-02-01,161,2422.856967372517,793.2836620247461,961.0,1008.0403176068897,47.040317606889744,0
,905,7361.306896561256,551.529640717558,616.0,538.4648547490684,0,0
2020-08-01,78,9214.741419960696,888.211387657357,930.0,864.0613028552364,0,0
2023-09-01,582,3758.8545238951992,941.0557470396772,768.0,1048.1316673366478,280.13166733664775,173.05574703967716
2021-08-01,207,3652.598247023424,1942.923580922997,2026.0,942.3741449803154,0,0
,695,877.0890379337691,819.2228811939406,893.0,1075.0435387575508,182.04353875755078,0
2021-10-01,609,7324.768529158133,903.2107440491562,1047.0,804.3766630995761,0,0
2022-10-01,586,9052.8227142145,1133.3479822721265,799.0,819.9588075532184,20.958807553218435,334.3479822721265
2023-09-01,273,2113.9520243166444,1218.2267428562177,860.0,940.072008799745,80.07200879974505,358.2267428562177
2018-03-01,266,1291.7888269702785,2091.886829218097,2650.0,1923.7778146563826,0,0
2023-07-01,99,10776.53583617317,1017.9628476616136,544.0,546.3564569401069,2.3564569401069093,473.96284766161364
2022-11-01,16,9778.892989785862,297.8303956978598,213.0,222.51928320773538,9.519283207735384,84.83039569785979
2018-11-01,230,854.2621239939585,805.3259693328191,971.0,1282.0045760911835,311.0045760911835,0
,785,5678.286539257187,914.6287482788764,535.0,680.9359200374654,145.9359200374654,379.6287482788764
2019-06-01,578,5110.700450830441,1954.3062090288968,350.0,368.32794330813977,18.327943308139766,1604.3062090288968
,894,3576.2843455849943,594.6708914467051,575.0,588.5187239327347,13.518723932734702,19.670891446705127
2016-04-01,199,5313.213001934764,1456.286949778706,992.0,1450.985392943616,458.98539294361603,464.286949778706
2022-11-01,171,5847.4327370927485,470.6522848454495,657.0,734.5284439615732,77.5284439615732,0
2019-05-01,8,5144.541548938848,1635.5943970761791,422.0,448.6312787247158,26.6312787247158,1213.5943970761791
2020-10-01,437,3046.878322778569,898.9262272604147,819.0,670.0987898948678,0,79.92622726041475
,982,4220.182882808208,1595.1994651252294,1162.0,1196.3128345925732,34.312834592573154,433.1994651252294
,940,4834.530505953171,340.1712552929879,346.0,425.7406058724947,79.74060587249471,0
,916,3924.352994113095,649.9123258916804,602.0,587.995968118807,0,47.91232589168044
2016-06-01,513,5408.566950723041,1495.104121116439,1718.0,1339.728881544611,0,0
2018-01-01,356,4260.277075260984,1886.770043977251,3425.0,2194.8267041783824,0,0
2023-05-01,142,10808.852832728426,1473.8675799310183,886.0,995.846032947362,109.846032947362,587.8675799310183
2020-09-01,276,9311.459466877945,925.3457491256776,456.0,825.4276376066258,369.4276376066258,469.34574912567757
2020-09-01,290,5775.136500189981,1891.804866631368,2228.0,2103.8571395583776,0,0
,770,1132.912559884337,464.96292764458775,578.0,427.821576131788,0,0
2022-11-01,482,5044.549200256719,1258.6156491042466,1335.0,1338.2711970634641,3.2711970634641148,0
2021-07-01,119,9243.4549389991,1965.914276187264,442.0,559.3348753205265,117.33487532052652,1523.914276187264
2018-11-01,750,952.1060376675292,1417.9612484475251,1438.0,1636.1917460206803,198.19174602068028,0
2014-03-01,12,3621.976060947041,1785.8392980099177,717.0,889.2440588916065,172.24405889160653,1068.8392980099177
2020-02-01,512,5777.230368625734,1331.084236726848,626.0,1763.7743236085325,1137.7743236085325,705.0842367268481
2020-07-01,73,11497.41471434096,422.8041954703506,275.0,277.93139948417365,2.931399484173653,147.80419547035058
,862,5809.072099318978,592.0174049509286,634.0,520.0477653045047,0,0
2021-06-01,8,5146.65835057473,1568.568617533665,483.0,461.7805980443055,0,1085.568617533665
2018-06-01,89,6311.810812424894,1588.1464220257003,1255.0,1477.7665754110371,222.76657541103714,333.1464220257003
2015-06-01,435,3934.346494066808,851.5785907368356,619.0,780.490743601606,161.49074360160603,232.57859073683562
2017-11-01,224,10990.2361357859,323.3511990477644,10.0,416.290789236092,406.290789236092,313.3511990477644
2017-10-01,806,7728.806866644709,928.9894664664268,595.0,652.6668940996326,57.6668940996326,333.98946646642685
2018-08-01,188,6691.2101397969645,931.8729024974716,642.0,694.2259813069585,52.22598130695849,289.8729024974716
2018-09-01,134,7451.567668527656,413.4744132482828,311.0,476.62887375916307,165.62887375916307,102.47441324828281
2017-07-01,135,3180.1736040057517,532.98901557813,617.0,601.4569303274691,0,0
2015-11-01,112,3750.947458203324,343.6709670736331,408.0,434.25549384167823,26.25549384167823,0
,984,3896.28636788512,224.84106069145943,273.0,227.62620538996123,0,0
,735,5152.296194127436,775.9632276582489,1005.0,970.6029589324619,0,0
2023-08-01,449,3074.990330853134,1000.7851852989252,908.0,980.7665383148052,72.76653831480519,92.78518529892517
2013-06-01,355,11340.659741662244,643.9845547909163,649.0,628.9518755408303,0,0
,754,1533.815690312281,813.8965466469181,979.0,958.3684622872473,0,0
,864,1545.4343978096797,2122.929589844124,4365.0,1957.053232812225,0,0
,874,3575.831849293924,1431.8723701777762,710.0,722.816703130287,12.81670313028701,721.8723701777762
2018-09-01,89,6613.150587926297,1271.947950796567,1005.0,1278.4257093650563,273.42570936505626,266.94795079656706
2020-01-01,272,2674.298895298303,2946.1344328933915,2686.0,2089.9337395143166,0,260.1344328933915
,850,8687.810757644,3099.2140245243104,2823.0,2510.943176658882,0,276.2140245243104
2021-02-01,340,8740.235007905652,1172.662448789546,829.0,775.8261532619356,0,343.66244878954603
2019-11-01,519,3188.618116232484,1604.221226918585,1337.0,1668.3211225844489,331.32112258444886,267.221226918585
2017-08-01,530,8646.528978721168,895.4823589111836,416.0,844.6690727577682,428.66907275776816,479.4823589111836
,832,1688.550459649499,531.4224949413721,491.0,521.0530649466758,30.053064946675818,40.422494941372065
,714,3360.1448865483617,497.834415823163,705.0,414.6923628050416,0,0
2015-09-01,126,6460.110163289261,1498.9911163583658,835.0,802.3157988331268,0,663.9911163583658
,676,4848.908893084198,1052.2605408734453,605.0,603.1960987084242,0,447.2605408734453
2019-12-01,130,8545.625772284482,739.5945425903212,423.0,473.74366378613445,50.74366378613445,316.5945425903212
2023-08-01,234,9203.08823039746,740.3847038251041,733.0,507.87358663782106,0,7.384703825104111
,673,3913.052607259304,1721.831701054241,4015.0,3248.632054083567,0,0
2022-09-01,178,1475.5161670214777,978.9131413627584,765.0,745.4560510719652,0,213.91314136275844
,905,6217.744667390751,1249.2277616679814,623.0,582.517085068977,0,626.2277616679814
2013-06-01,444,3072.951044491043,868.8929394698979,1398.0,1426.717459581621,28.717459581620915,0
2021-03-01,143,4635.91946400973,1463.173064749174,1336.0,1227.326328553532,0,127.17306474917405
2017-08-01,172,7748.303981298223,202.2424173169869,210.0,301.9681139284679,91.96811392846791,0
2018-07-01,285,1822.8877450667244,927.4280033495164,520.0,780.7320155157272,260.7320155157272,407.4280033495164
,677,4780.496600100172,1831.6894672441283,1328.0,1691.4430143543677,363.44301435436773,503.6894672441283
2019-09-01,536,6718.232082565552,1191.788549487092,1043.0,851.0125134998638,0,148.78854948709204
,805,10450.431335947444,1987.2824290220624,1704.0,1006.7535340649115,0,283.2824290220624
2019-06-01,276,6595.400399821867,789.4169886420586,1020.0,1031.6045412193653,11.604541219365274,0
,749,1143.6039451618242,339.76605956092783,349.0,363.21096812949236,14.210968129492358,0
2023-01-01,302,5144.2017196351935,605.7698300028036,1680.0,1790.6861950294356,110.68619502943557,0
2022-11-01,455,7855.331429280571,1470.7916833289182,2653.0,1554.913269951198,0,0
2013-12-01,269,10337.409445606618,763.6253553367723,1444.0,1850.0893508852887,406.0893508852887,0
2023-08-01,608,3056.318402020206,1049.451110134198,728.0,976.1321069643993,248.13210696439933,321.45111013419796
,665,1957.5066061404652,584.1119383052634,840.0,704.701203578375,0,0
2022-09-01,399,4817.504515115409,882.7445539393041,267.0,271.06520292814844,4.065202928148437,615.7445539393041
2023-03-01,404,1405.8339270550648,465.4492282618606,757.0,675.6078319339626,0,0
,674,2428.0994090779245,384.61270844963815,333.0,287.481746084791,0,51.61270844963815
2017-08-01,372,12053.288377222509,417.81053339912296,296.0,432.2247885644938,136.2247885644938,121.81053339912296
,732,8506.299335359508,844.4279682396474,179.0,250.51687824218175,71.51687824218175,665.4279682396474
,818,5428.216136719679,819.213598273879,631.0,644.5541259873162,13.554125987316183,188.21359827387903
2018-07-01,68,5761.740361425712,315.7430478491169,236.0,406.87113158895477,170.87113158895477,79.74304784911692
,697,9563.554022251628,2214.036953890935,2090.0,1286.1564636133473,0,124.03695389093491
2021-07-01,240,6549.136031137102,527.9062888305743,615.0,578.254614586175,0,0
2021-08-01,313,3836.187706641837,774.9223228470806,397.0,450.61171901979264,53.611719019792645,377.92232284708064
,716,3280.338003651671,245.09339891665056,129.0,118.03849139696138,0,116.09339891665056
2019-06-01,175,6819.038847705741,290.82384533688264,314.0,497.69995425905574,183.69995425905574,0
,936,6556.732523323432,990.2002931059088,556.0,554.4089070738914,0,434.2002931059088
2023-11-01,495,3777.488415429395,555.7000385269299,340.0,810.1470830456346,470.14708304563464,215.70003852692992
2019-11-01,637,7481.060474100977,815.0567919390971,1340.0,1279.6119629428179,0,0
2019-12-01,299,5404.318589644952,595.7608672918038,1194.0,1854.5930932822127,660.5930932822127,0
2020-09-01,162,4391.180459753972,1069.322741420874,1498.0,1047.0861557087903,0,0
,740,6401.290564340663,378.6581193503526,303.0,456.35197997658497,153.35197997658497,75.65811935035259
2023-01-01,574,11596.519665439626,1213.8743644378164,1664.0,1033.2431796361032,0,0
,901,2119.248681202846,726.2404310151323,920.0,804.7285179743355,0,0
,861,5099.650233363593,1827.4635666250576,2197.0,2241.140858693174,44.14085869317387,0
,758,12483.508118505792,675.191055903338,337.0,439.5333169630736,102.53331696307362,338.191055903338
2018-09-01,167,2697.201056272619,1716.5185508796594,1678.0,1346.4040711686232,0,38.518550879659415
2022-12-01,453,9696.060371877164,963.478620925886,1449.0,1424.596277336641,0,0
2020-07-01,549,4753.172833209564,968.4952714987048,1095.0,667.2738979003692,0,0
2022-09-01,719,2674.8044794391326,1292.2452392922646,1179.0,812.1777883228192,0,113.24523929226461
,654,7028.773521851781,1563.049254829731,1471.0,1474.2580796598627,3.2580796598626875,92.0492548297309
2016-04-01,95,7797.361288622258,2046.6821900774848,3057.0,2138.288652302716,0,0
2017-03-01,603,9206.6194156751,1337.665252928167,1729.0,1579.2716802809882,0,0
,883,4357.491487536589,1434.9125777805675,1446.0,1516.2393927169003,70.23939271690028,0
2018-05-01,483,7961.311492738228,957.637031942698,847.0,766.3361246398463,0,110.63703194269794
2014-07-01,210,2768.276900265352,690.4970192787488,847.0,854.3903202975564,7.3903202975564,0
,997,5247.673098053981,2291.0656698099488,1790.0,1320.195909497239,0,501.06566980994876
2018-07-01,272,3773.6227212593376,854.2252738250497,1077.0,777.7462755784808,0,0
,839,7162.062317302454,1388.975325772608,2545.0,1106.931643407198,0,0
2020-05-01,327,8020.832568448002,1874.250250636968,1838.0,1657.5744694096456,0,36.250250636968076
,941,1966.543986092729,1978.8287496631333,1637.0,1638.5743061726241,1.5743061726241194,341.8287496631333
2017-03-01,337,8796.486861517147,341.7247363972677,292.0,436.6481069900435,144.64810699004352,49.72473639726769
,977,1915.3249365503689,1032.915937297379,973.0,934.7137617069764,0,59.91593729737906
,893,4201.43319094529,1111.127388059136,1430.0,970.9246548179561,0,0
2017-03-01,638,3415.3119038269733,2010.1967333392488,1367.0,1407.8178263088164,40.81782630881639,643.1967333392488
,918,5779.254171049512,1343.3679313183904,2523.0,2263.408245767251,0,0
,944,7379.904488753562,860.0236531894575,1118.0,659.6436736162947,0,0
2023-05-01,234,5830.983696811915,898.3055106754662,1393.0,1141.745170015561,0,0
2018-08-01,206,6124.384614076032,1281.3962966667088,755.0,719.8410161894626,0,526.3962966667088
2020-04-01,73,9230.419407625055,1207.6123533756493,1166.0,1170.295679853202,4.295679853202046,41.61235337564926
,994,3613.0207742444727,983.8703459878878,920.0,921.2125875126267,1.2125875126266692,63.870345987887845
2020-07-01,463,7647.749182152325,247.53459174039844,242.0,668.6411054137212,426.6411054137212,5.53459174039844
,804,8515.048300669248,1702.1294774967982,1133.0,1241.9433853506907,108.94338535069073,569.1294774967982
2023-09-01,970,1768.289322941407,661.9429012804299,444.0,750.985199103903,306.985199103903,217.94290128042985
,800,2744.172652802832,1280.924535061127,632.0,896.4621103223902,264.46211032239023,648.924535061127
2021-08-01,526,4692.336479998541,959.835248360634,1193.0,1344.2728359272214,151.27283592722142,0
2020-10-01,429,12924.583708602706,630.666032204508,473.0,510.2460937933429,37.24609379334288,157.66603220450804
2017-01-01,434,7270.31275635228,1073.728751608544,1394.0,1497.1789115013485,103.17891150134847,0
2015-11-01,594,1720.060313711715,1656.0694256920372,903.0,1144.7108039599636,241.71080395996364,753.0694256920372
,937,4761.090918164015,1141.2573685711293,656.0,670.0887368984468,14.088736898446768,485.2573685711293
,975,9489.738502962258,1310.7516399385408,1230.0,807.0105481620631,0,80.75163993854085
2020-04-01,499,3178.491905862349,1576.5230699011777,1407.0,1405.787121031632,0,169.52306990117768
,920,1563.6932321640347,670.9027866038809,886.0,2310.8986008633838,1424.8986008633838,0
2014-06-01,249,2107.8446554423167,2166.7241634104125,2471.0,2364.8630856550935,0,0
2022-05-01,257,5693.988304114436,1885.4666261325149,1738.0,1681.6312898467843,0,147.46662613251488
2022-05-01,540,9799.0754532157,663.2450358823901,659.0,641.9101879284083,0,4.245035882390084
2020-01-01,61,1970.3676574833944,1132.5687403317215,1214.0,1202.2541554778009,0,0
