fecha,prod_id,prediccion_precio_promedio,prediccion_demanda
2024-01-01,268,3383.000076260154,1233.4988683564588
2024-02-01,268,3162.0878491454937,2166.9698510938397
2024-01-01,269,4478.73837440854,2135.976463125724
2024-02-01,269,4723.340266651641,1623.2736456187895
2024-01-01,270,4559.031363654916,1980.8185163531343
2024-02-01,270,4908.017273990731,1588.3193770605226
2024-01-01,271,9862.80191557878,1815.8991100550713
2024-02-01,271,9101.342752203944,1402.932070047868
2024-01-01,272,2965.5985586346073,1483.888850231855
2024-02-01,272,2844.2606593626456,1986.4180353600245
2024-01-01,273,1872.6061218455848,1212.0055620068545
2024-02-01,273,1718.3227324670856,2411.2275051519964
2024-01-01,274,5318.75680651134,1916.047060408092
2024-02-01,274,5418.94178825849,1832.2854942224503
2024-01-01,275,5482.559096656935,2050.4154105805965
2024-02-01,275,5617.555172179843,1742.743455094327
2024-01-01,276,5992.337984350536,1690.2668137730288
2024-02-01,276,6181.907101824883,2135.373283340422
2024-01-01,277,4299.747908351276,2241.211229668128
2024-02-01,277,4242.070992366906,1731.5645230733917
2024-01-01,278,8629.971518677272,1655.0913792934846
2024-02-01,278,8210.723044051225,1491.2476436125426
2024-01-01,279,7213.537822332284,1801.0407813437917
2024-02-01,279,7320.922173068881,1714.5749591207104
2024-01-01,280,7802.805941345758,2007.1071019958931
2024-02-01,280,7980.723423910913,1430.0651073900485
2024-01-01,281,8131.9928770621045,1915.6248345583808
2024-02-01,281,8303.041935517671,1686.7281590325888
2024-01-01,282,8946.241722799745,1584.820934305769
2024-02-01,282,9135.348300783422,1295.0332594537124
2024-01-01,283,1104.1177625440268,2268.8569698278147
2024-02-01,283,1130.372831469006,2154.0115387062615
2024-01-01,284,3646.7584690834756,1589.3749416848011
2024-02-01,284,3674.6669452113692,1733.8264472682752
2024-01-01,285,1463.129611411735,1583.23256087114
2024-02-01,285,1282.2690932051878,2190.7150286419055
2024-01-01,286,2937.219309226752,1415.7094284998545
2024-02-01,286,2901.622691159911,2028.1078115208338
2024-01-01,287,2572.3254343201133,1734.1079311680824
2024-02-01,287,2297.673010097361,2343.5105212553945
2024-01-01,288,3932.733715344633,1894.3225351407877
2024-02-01,288,3927.233569015604,1749.5895456575079
2024-01-01,289,9226.123728596021,1532.9474727697732
2024-02-01,289,9653.423414321005,1197.6398301202382
2024-01-01,290,7678.348330192879,1433.824928051766
2024-02-01,290,8265.754430293302,1455.4991883369607
2024-01-01,291,4529.640786475407,1908.9094329486816
2024-02-01,291,4655.229920052844,1653.1008860019874
2024-01-01,292,6445.949256929792,1889.6277858118528
2024-02-01,292,6567.0891617922425,2035.8385657691238
2024-01-01,293,1140.4209042464527,1617.121211808706
2024-02-01,293,1133.6257418945916,2245.8255550256904
2024-01-01,294,10467.100893225444,1570.3044074728273
2024-02-01,294,10394.098165887535,1083.4981087482045
2024-01-01,295,4649.829022404874,1709.1664470458334
2024-02-01,295,4714.998131142237,1818.8446380066307
2024-01-01,296,7733.650984785703,1690.3170787551373
2024-02-01,296,7606.275300014193,1508.9911822968518
2024-01-01,297,8673.96632825394,2119.1175881265244
2024-02-01,297,8690.044469276585,1835.854307952155
2024-01-01,298,3082.1864512268553,1415.4782095821552
2024-02-01,298,2882.94484196195,1872.1657310273517
2024-01-01,299,6975.999288495682,1763.7441646192678
2024-02-01,299,7024.21582674239,1842.107271726454
2024-01-01,300,3001.5502675937855,1480.7724213411266
2024-02-01,300,2952.239122959804,1975.0983613891851
2024-01-01,301,1185.7626525388505,1584.1976485276234
2024-02-01,301,1428.8207162771914,2263.3278217958778
2024-01-01,302,6826.984637385626,1865.470435410496
2024-02-01,302,7076.072308491421,1778.9543482053061
2024-01-01,303,5193.954618458169,1704.1097898457158
2024-02-01,303,5338.005752392105,1884.9330364829166
2024-01-01,304,5958.1164059519515,1660.9924881930249
2024-02-01,304,5865.01436233303,2122.354652974314
2024-01-01,305,5598.9968504808485,1860.3735662246918
2024-02-01,305,5534.433042417512,1859.056623693449
2024-01-01,306,6343.700745295844,1895.0161918938866
2024-02-01,306,6326.809367502705,2389.995576709355
2024-01-01,307,3765.1738868755942,1920.359795873003
2024-02-01,307,3845.36395839384,1818.3822001712324
2024-01-01,308,2064.4043917517115,1185.0132666145773
2024-02-01,308,1875.2605839617736,2323.1431505050205
2024-01-01,309,1588.6820124916158,1830.666961798554
2024-02-01,309,1431.9314390651589,2475.3254103367844
2024-01-01,310,11152.038175917429,1542.9904161950562
2024-02-01,310,11178.458496712603,969.8389312044122
2024-01-01,311,4083.4413073197293,2191.308155430786
2024-02-01,311,4077.5214920382523,1870.7382055354703
2024-01-01,312,4027.557221257047,2010.303954857994
2024-02-01,312,4005.5549679630853,1891.5780671176642
2024-01-01,313,3280.4558060874233,1641.4695691420745
2024-02-01,313,3175.869401974324,2407.0555116369883
2024-01-01,314,8588.802834510581,1732.157649862272
2024-02-01,314,8591.95403609197,1689.8244819304737
2024-01-01,315,3676.6391570218548,1597.9501476325154
2024-02-01,315,3302.1926743797812,2199.491294518054
2024-01-01,316,5382.12531852906,1680.1132873871065
2024-02-01,316,5372.123199123085,1670.9349016540907
2024-01-01,317,8828.19739443774,1784.8152451191604
2024-02-01,317,9049.860920839652,1459.7918178090292
2024-01-01,318,4769.779715472044,1949.2219485997168
2024-02-01,318,4841.089856550892,1637.820331440996
2024-01-01,319,7570.016106525492,1705.185460462838
2024-02-01,319,7488.83736702625,1715.922060641219
2024-01-01,320,3523.595316403289,1642.03253694169
2024-02-01,320,3434.6357669680797,1959.3252100035306
2024-01-01,321,2339.12103626678,1575.5219126156924
2024-02-01,321,2326.3587890904055,2441.8589852489304
2024-01-01,322,4590.5002386041815,1947.3319852724371
2024-02-01,322,4513.871045829322,1829.8124571027106
2024-01-01,323,9447.339730338543,1555.4360257651265
2024-02-01,323,9854.975470545021,953.2615401050214
2024-01-01,324,1012.3582991589838,2262.302416160863
2024-02-01,324,908.8002694058459,2160.174025512766
2024-01-01,325,4342.634441450712,1976.3650389383204
2024-02-01,325,4489.649769849837,1860.3836192211143
2024-01-01,326,7848.599516537037,1885.8478591572919
2024-02-01,326,7577.135544192519,1653.0405680234567
2024-01-01,327,6302.227605427349,1747.568893376745
2024-02-01,327,7466.433375836701,1710.543707555607
2024-01-01,328,984.4039243949728,2355.5640639650173
2024-02-01,328,1026.6214818621393,2371.658911236166
2024-01-01,329,2618.276211601673,1632.2107594376844
2024-02-01,329,2690.7738658769267,2235.852982575359
2024-01-01,330,5914.8463485742695,1953.916697928653
2024-02-01,330,5824.539405489531,1595.919442355331
2024-01-01,331,3960.806156944727,1891.779127046097
2024-02-01,331,3955.051995061333,1626.7318763878561
2024-01-01,332,1421.8423869484768,1639.0266910116002
2024-02-01,332,1400.5264810148433,2362.8725923635975
2024-01-01,333,4908.212510865773,1683.9133200345116
2024-02-01,333,4989.12632365096,1481.8983569403576
2024-01-01,334,3457.800564885229,1467.5024660644763
2024-02-01,334,3594.7434144707577,1547.9063314452703
2024-01-01,335,3450.733588516755,1484.4216590422052
2024-02-01,335,3539.4721090545036,1563.6895358273464
2024-01-01,336,3961.279843414623,1852.3814340694366
2024-02-01,336,4449.977795616945,1766.2775197175374
2024-01-01,337,6481.959099700911,2123.1588926880513
2024-02-01,337,6845.8689434262415,1867.1894977986074
2024-01-01,338,6972.919143781078,1912.0560208286752
2024-02-01,338,7336.199897147853,1887.134642699269
2024-01-01,339,6865.438495486225,1910.9099792366005
2024-02-01,339,7168.7752193670285,2092.225822698465
2024-01-01,340,6268.522252116454,1625.8371597063242
2024-02-01,340,6803.433588128752,2131.4626677323777
2024-01-01,341,7376.930185900734,1640.5647994641213
2024-02-01,341,7317.11051578802,1709.7294148454487
2024-01-01,342,7656.52767640751,1784.5036022300878
2024-02-01,342,7649.07031557137,1733.343903440033
2024-01-01,343,9362.950515397344,1591.2950640013469
2024-02-01,343,9214.084114694877,1165.2490756495063
2024-01-01,344,4877.237740527118,1869.8233828610942
2024-02-01,344,4502.496598897696,1691.221848433091
2024-01-01,345,2035.1965510425412,1333.2245928597683
2024-02-01,345,2115.2931423186014,2352.1460451816383
2024-01-01,346,1871.1513978938679,1367.2539857472384
2024-02-01,346,1899.0909443085025,2293.195274164763
2024-01-01,347,7580.51888715707,1718.746952635718
2024-02-01,347,7339.685184087427,1733.5248573756235
2024-01-01,348,7616.262642677205,1769.072252722771
2024-02-01,348,7328.470040591816,1760.999696596142
2024-01-01,349,8818.577839619411,1687.0699609109267
2024-02-01,349,8721.923901804295,1618.2270414150935
2024-01-01,350,2921.047506343551,1681.9630387287007
2024-02-01,350,2870.411858580477,1963.0448186795616
2024-01-01,351,6316.565635448997,1879.6049483794131
2024-02-01,351,6456.478408796138,2081.077049666794
2024-01-01,352,4145.080870880769,2242.900133066974
2024-02-01,352,4139.467058933285,1657.3030385062598
2024-01-01,353,9151.266504018204,1501.1699510807653
2024-02-01,353,9135.563074460004,1179.3132176434708
2024-01-01,354,8666.647068084516,1803.3730765136272
2024-02-01,354,8187.482990511033,1751.0070181529682
2024-01-01,355,9534.489307720756,1588.0881581428225
2024-02-01,355,10512.667883085212,1142.2277138438026
2024-01-01,356,6161.90216988353,1960.8432124632081
2024-02-01,356,6253.635958813488,2037.4470451965967
2024-01-01,357,8296.15022597421,1919.4550261950503
2024-02-01,357,7361.395534296853,1674.1418075126144
2024-01-01,358,1621.85725432017,2021.2114559755419
2024-02-01,358,1592.7574919271829,2727.394242614607
2024-01-01,359,5378.593237864074,1993.7868817371336
2024-02-01,359,5384.182373302285,1504.6784468319402
2024-01-01,360,8321.7161271873,1902.9681120634548
2024-02-01,360,7678.612829753225,1762.8192889484712
2024-01-01,361,2417.19915383817,1692.9308578247806
2024-02-01,361,2351.6760740880986,2179.2445597247406
2024-01-01,362,9770.871004896857,2062.9213381291966
2024-02-01,362,9508.02295175563,1360.1264112842498
2024-01-01,363,4280.776503718627,2080.393445910119
2024-02-01,363,4394.355525989758,1583.1420839033449
2024-01-01,364,9203.73421315453,1508.257313558067
2024-02-01,364,8996.716328273858,1551.9878479924823
2024-01-01,365,1224.272952754478,1637.9108084087911
2024-02-01,365,1221.2440100370868,2400.018414141796
2024-01-01,366,7720.959358021346,1896.6548303106247
2024-02-01,366,7720.959358021346,1851.74809529487
2024-01-01,367,6937.932812631999,2075.7489615632912
2024-02-01,367,6895.81037216703,1872.80912279834
2024-01-01,368,1210.031523323527,1615.4624673991248
2024-02-01,368,1243.1935992536773,2491.7821654791155
2024-01-01,369,3881.159191024296,1770.6606261574
2024-02-01,369,4666.560365222302,1593.7580481246648
2024-01-01,370,4051.008073076723,2045.258223416261
2024-02-01,370,4637.188793148635,1565.5895521510486
2024-01-01,371,11233.365810703279,1514.53038332521
2024-02-01,371,10775.45381270939,1267.7695331580496
2024-01-01,372,11375.245740191327,1424.8073902614967
2024-02-01,372,11388.347498008236,838.6272219083238
2024-01-01,373,3741.2580812622746,1579.9050190555558
2024-02-01,373,3703.0280625961004,1470.990855822808
2024-01-01,374,7819.72048182921,1863.258776197721
2024-02-01,374,8683.305645950393,1742.4318122052541
2024-01-01,375,7548.228767901563,1776.3807811213503
2024-02-01,375,8473.464632027632,1276.445269069981
2024-01-01,376,3994.1795607421636,1927.2561514182928
2024-02-01,376,3630.6145753346464,1506.2768732629913
2024-01-01,377,5733.459065840502,1687.582663728433
2024-02-01,377,5785.4181659103915,1417.0062650382545
2024-01-01,378,4325.076153872043,1965.0252589746374
2024-02-01,378,4283.392377752323,1752.7763455231884
2024-01-01,379,7823.91158631179,1865.2794284784836
2024-02-01,379,8210.71394935222,1437.061992899555
2024-01-01,380,7907.094250260583,1856.0407247669375
2024-02-01,380,8865.845637000293,1539.3411784939774
2024-01-01,381,7833.416349364267,1917.4745858999745
2024-02-01,381,8977.594777208604,1312.3043073062008
2024-01-01,382,7889.514066382288,1845.5353435062561
2024-02-01,382,8760.225759812245,1576.9997030896832
2024-01-01,383,7889.514066382288,1845.5353435062561
2024-02-01,383,8760.225759812245,1576.9997030896832
2024-01-01,384,2892.468842650691,1555.9989935647422
2024-02-01,384,2811.0154206931766,1911.241728118518
2024-01-01,385,4471.030917530459,2045.2883824055268
2024-02-01,385,4429.282930287249,1620.7302375240981
2024-01-01,386,7341.157916529171,1525.4278314463384
2024-02-01,386,7272.666200330916,1553.3952674915206
2024-01-01,387,2290.1099810508094,1778.7231292876072
2024-02-01,387,2278.6428804401617,2328.581821569163
2024-01-01,388,1554.1732864318933,1940.8679085732792
2024-02-01,388,1555.259367085947,3079.982986113053
2024-01-01,389,7945.398231905485,1796.024336129361
2024-02-01,389,7699.574852481143,1643.8420762975966
2024-01-01,390,1823.4001891312387,1514.6007543001626
2024-02-01,390,1881.3539089025207,2776.5332891238986
2024-01-01,391,7862.47510384632,1842.2882256620455
2024-02-01,391,7748.075514476026,1471.644300590219
2024-01-01,392,6022.381166795052,1732.5597697191395
2024-02-01,392,5817.725887736666,1807.997454867611
2024-01-01,393,7796.25651730576,1561.5381945931013
2024-02-01,393,7489.612479979439,1572.2245297893737
2024-01-01,394,3779.78465266058,1945.783823823494
2024-02-01,394,3706.12778395017,1961.5871341984143
2024-01-01,395,3779.78465266058,1945.783823823494
2024-02-01,395,3706.12778395017,1961.5871341984143
2024-01-01,396,4046.587636015007,2183.0948573542532
2024-02-01,396,3929.8590781032267,1980.0142766393988
2024-01-01,397,3962.1546978824676,1998.4514720768052
2024-02-01,397,3854.7092833915385,2013.1690588381807
2024-01-01,398,5894.677040352047,1698.9123906956943
2024-02-01,398,6113.625910761577,1958.6315532504327
2024-01-01,399,4346.792897907283,2083.6405637543303
2024-02-01,399,4336.305283290968,2037.6581581214532
2024-01-01,400,1848.9730030739497,1507.8350877083553
2024-02-01,400,1989.3244760939897,2773.7083971293996
2024-01-01,401,1869.0844701578058,1550.8820183860946
2024-02-01,401,2003.306997562409,2745.1779932846016
2024-01-01,402,1869.0513371468605,1549.6454998262247
2024-02-01,402,1994.5224215728063,2702.6136064351044
2024-01-01,403,2434.201661675536,1709.08602307446
2024-02-01,403,2461.412486047807,2188.0509845901533
2024-01-01,404,1828.5377486227153,1515.9378028242495
2024-02-01,404,1849.6490339101715,2963.860824445942
2024-01-01,405,6127.071162586795,1824.1224611280254
2024-02-01,405,6175.865645085177,2004.7547008332135
2024-01-01,406,5693.505267581857,1916.9618830824666
2024-02-01,406,5805.074999004033,2046.4545299904444
2024-01-01,407,2048.100079089901,1461.0484423617422
2024-02-01,407,1940.5843986976142,2677.189578484613
2024-01-01,408,7489.576304995797,1745.7593540208381
2024-02-01,408,7891.692833322113,1495.4095841311287
2024-01-01,409,5981.802657848383,1656.1469439177629
2024-02-01,409,5710.25522463857,1971.9517735091918
2024-01-01,410,4708.108884236637,1647.3907840344586
2024-02-01,410,4780.880037729105,1861.8111447129963
2024-01-01,411,6619.063652233774,1810.8022408692664
2024-02-01,411,7084.873277547469,1854.0200724861743
2024-01-01,412,1616.3527279028804,1922.1190702468011
2024-02-01,412,1665.097855083271,3119.219831146964
2024-01-01,413,5719.44151376687,2044.0820228349216
2024-02-01,413,5735.176645261836,1563.2270979919476
2024-01-01,414,5762.742017944843,1825.590198605594
2024-02-01,414,5878.9717979369125,1440.9625555111763
2024-01-01,415,2401.935701654685,1841.4538269590444
2024-02-01,415,2741.30166347359,2123.309687634376
2024-01-01,416,2683.5901455555663,1853.9999664933323
2024-02-01,416,2728.5798311648336,2206.086060170692
2024-01-01,417,11251.171910005349,1463.7526983991804
2024-02-01,417,8769.195321663316,1472.3379573433162
2024-01-01,418,3352.755126503828,1376.8344913371227
2024-02-01,418,2834.768702773948,2167.9047797610574
2024-01-01,419,5087.5345347673365,1588.289218071257
2024-02-01,419,5231.964349381463,1570.6964743332746
2024-01-01,420,6306.721571078258,1867.692147619693
2024-02-01,420,5306.046483648609,1711.1066753552227
2024-01-01,421,9957.296179012135,1813.8885107707301
2024-02-01,421,10127.986879401844,706.9028097947285
2024-01-01,422,7799.668159496066,1730.9010253095587
2024-02-01,422,7655.533128182249,1535.380297903826
2024-01-01,423,8002.7724781994,1684.325492887801
2024-02-01,423,7890.617295490712,1602.554419993656
2024-01-01,424,4055.585956328959,2149.9501281518924
2024-02-01,424,3935.515599287125,1726.477706884009
2024-01-01,425,4081.0296465252986,2263.0865498817566
2024-02-01,425,3837.642963281204,1629.4964504038248
2024-01-01,426,4060.7344929770506,2152.5337482322707
2024-02-01,426,3817.3478097329553,1732.4089747728144
2024-01-01,427,4239.764243803105,2201.250568891852
2024-02-01,427,3800.6645936546365,1769.7960684651339
2024-01-01,428,4195.166211243723,2320.2679935284123
2024-02-01,428,3694.2083145917154,1731.755530005404
2024-01-01,429,10274.47439337215,1505.5832165098936
2024-02-01,429,10248.962654443594,964.7521150150296
2024-01-01,430,3104.0838379305196,1585.0622062198902
2024-02-01,430,3169.091494903622,2081.9516603554835
2024-01-01,431,1661.6115028175623,1825.5700926127497
2024-02-01,431,1581.017395023202,3115.2287915675474
2024-01-01,432,3933.1674030697995,1891.3569011963855
2024-02-01,432,3782.8663755014286,1724.0448817499564
2024-01-01,433,10272.586266957904,1506.900159041137
2024-02-01,433,10077.269461551246,730.7183583177465
2024-01-01,434,5421.460296619403,2017.0997804390665
2024-02-01,434,5399.273669413108,1826.0325304481494
2024-01-01,435,4075.3395797219364,2260.7643077083426
2024-02-01,435,4033.3845250061577,1739.7275561678157
2024-01-01,436,7738.182431416471,1614.5576977211715
2024-02-01,436,7339.374894398934,1548.6703591733199
2024-01-01,437,2749.713351343452,1810.1186371125916
2024-02-01,437,2717.0489211535823,2223.5280089623493
2024-01-01,438,2429.8573384220817,1792.5258933746081
2024-02-01,438,2603.7540064796126,3255.920476489304
2024-01-01,439,1789.0030971471674,1821.4986290619593
2024-02-01,439,1686.7214572080993,3222.0921435302666
2024-01-01,440,6439.654321574047,2001.829278874497
2024-02-01,440,6579.344038892369,2308.626623672078
2024-01-01,441,7353.571052910716,1431.9249117280638
2024-02-01,441,7141.455794764149,1980.366131514158
2024-01-01,442,3757.2367821910852,1966.4527844665186
2024-02-01,442,3572.981163906078,1786.4538835358985
2024-01-01,443,6843.0511759997335,1721.3004137268306
2024-02-01,443,6487.765190798253,2295.175714459837
2024-01-01,444,4815.398736857235,1856.8449644806733
2024-02-01,444,4779.175468491272,1482.933815571793
2024-01-01,445,3500.820178155397,1452.744667317414
2024-02-01,445,3569.1709871996763,1809.7667822378314
2024-01-01,446,2700.7461382495194,1945.3716509702053
2024-02-01,446,2736.0901550676044,2032.2496460465754
2024-01-01,447,1318.1116146156646,1484.3412350708315
2024-02-01,447,1291.5182221988007,2837.725878342814
2024-01-01,448,10238.13399555942,1532.0225970989768
2024-02-01,448,10412.7936930656,1106.991961385728
2024-01-01,449,3386.7795118816402,1542.4978193703928
2024-02-01,449,3266.011854996596,1864.6159307146515
2024-01-01,450,7599.748341371014,1673.719581662903
2024-02-01,450,7649.2617446575305,1662.7819215560885
2024-01-01,451,7397.474657782226,1659.866552593794
2024-02-01,451,7543.524973479545,1860.0116583535107
2024-01-01,452,8221.99675811378,1827.3293669865484
2024-02-01,452,8261.905824952297,1661.96762884593
2024-01-01,453,8498.781134691819,1175.402602035428
2024-02-01,453,8695.969920747724,1308.896341519243
2024-01-01,454,7475.697567571649,1797.592603571147
2024-02-01,454,7737.1750382349055,1589.3749416848013
2024-01-01,455,8936.692738329855,1663.465525312764
2024-02-01,455,8951.122720259074,1468.0352748748267
2024-01-01,456,2887.608704237336,1789.439623473145
2024-02-01,456,2897.757558050961,1995.5059441252452
2024-01-01,457,5342.4119283723985,1820.322428480621
2024-02-01,457,5180.650352543331,1903.71203379866
2024-01-01,458,6992.635980248377,1678.8667158308158
2024-02-01,458,7058.136940062277,1756.4657952099533
2024-01-01,459,3292.193693856343,1634.8044325144847
2024-02-01,459,3422.3550157419368,1886.219820024895
2024-01-01,460,8851.561520065035,1308.3635327088928
2024-02-01,460,8536.648746532996,1647.34051905235
2024-01-01,461,9500.625042178148,1470.789795894374
2024-02-01,461,9076.786237268923,1328.3388365988199
2024-01-01,462,2719.6693647544826,1881.2335337997301
2024-02-01,462,3124.741013402192,1921.0031876439923
2024-01-01,463,8875.480294745099,1475.5750221911053
2024-02-01,463,8944.360311813012,1523.0553242908159
2024-01-01,464,6768.6299904823245,2105.5460429572236
2024-02-01,464,6710.5186568608515,2084.9776122784165
2024-01-01,465,2960.71192529818,1623.8064544291396
2024-02-01,465,3131.0876380676473,1926.6027066508818
2024-01-01,466,7506.495285304209,1860.7656330851387
2024-02-01,466,7776.821791151698,1551.7968410604697
2024-01-01,467,9439.936161144771,1383.4895749682912
2024-02-01,467,10001.872801320234,764.4461613125652
2024-01-01,468,5756.271946687689,1828.847369446226
2024-02-01,468,5941.662664682331,1714.9971849704216
2024-01-01,469,1671.451064859883,1808.4699456994304
2024-02-01,469,1580.9764681269053,3035.659324889755
2024-01-01,470,2519.205941344353,1785.4887958794147
2024-02-01,470,2632.0922448855667,2877.6664331262464
2024-01-01,471,9095.7991427078,1288.378175822544
2024-02-01,471,9137.98912493587,1098.3262784702188
2024-01-01,472,3714.26369160227,1524.342107832794
2024-02-01,472,3709.034059421274,1488.6941825214299
2024-01-01,473,2708.362396981899,1688.6281753562912
2024-02-01,473,2693.8179480426616,2355.1116791260406
2024-01-01,474,4448.305993019958,1902.8675820992376
2024-02-01,474,4483.1328902970545,1448.7737337308408
2024-01-01,475,3290.402695111256,1462.1743779609728
2024-02-01,475,3351.6135027629043,1782.1411480709871
2024-01-01,476,1279.7382266892905,1352.626875953658
2024-02-01,476,1326.765275163099,2983.1625775756147
2024-01-01,477,6701.254363441893,1699.3647755346715
2024-02-01,477,6445.433811770916,2052.9688716717083
2024-01-01,478,4529.184250127191,1684.2149099271624
2024-02-01,478,4441.3696484857055,1394.3970760858406
2024-01-01,479,5888.887106468621,2299.940834763726
2024-02-01,479,5858.087106498548,1683.3604052313174
2024-01-01,480,8488.196114828896,924.5702883174765
2024-02-01,480,8794.155871109931,1636.3123819777402
2024-01-01,481,6717.040793205177,1727.5031125190226
2024-02-01,481,6167.5515740051105,1678.0524231206573
2024-01-01,482,6951.105899652569,1562.8651901207663
2024-02-01,482,6284.488895874729,2057.854627932657
2024-01-01,483,9542.400280037451,1398.0362607904976
2024-02-01,483,9785.3253066658,1183.6862710869123
2024-01-01,484,7327.268435139178,1548.7809421339582
2024-02-01,484,7822.541154084751,1685.049308630164
2024-01-01,485,6445.752645640909,1797.3814906462908
2024-02-01,485,6631.011610253887,1943.5922706035626
2024-01-01,486,4673.526140393071,1551.646046114144
2024-02-01,486,4629.609461645858,1661.3141840785197
2024-01-01,487,4560.537722297046,1764.1965494582441
2024-02-01,487,4667.671960361551,1678.4746489703691
2024-01-01,488,4555.061871232252,1746.6641236987916
2024-02-01,488,4655.9480257705645,1613.9042529537605
2024-01-01,489,5373.230167216532,1724.5073195853547
2024-02-01,489,5373.73563000299,1921.3852015080174
2024-01-01,490,5899.201607122117,2175.283679134589
2024-02-01,490,5804.162784457086,1848.7422493647791
2024-01-01,491,7368.278040411064,1726.5179188696957
2024-02-01,491,7305.807665622785,1603.8613095284777
2024-01-01,492,4082.7572080328982,2197.018257398314
2024-02-01,492,3978.592237491932,1482.9740275574798
2024-01-01,493,5330.0752772443675,1540.316319146883
2024-02-01,493,5223.757919478768,1641.781212031147
2024-01-01,494,5435.514391206952,1837.3421514225665
2024-02-01,494,5214.304586996225,1657.403568470476
2024-01-01,495,5286.990827692139,1543.1713701306471
2024-02-01,495,5080.036213899999,2072.9642815544785
2024-01-01,496,9181.939370122542,1360.3475772055272
2024-02-01,496,8864.004442906635,1413.7289882047785
2024-01-01,497,5647.406916848087,1780.5125626506701
2024-02-01,497,5397.3737058738625,1988.307998687305
2024-01-01,498,5660.828284851844,1725.7840501309106
2024-02-01,498,5335.979139822372,1915.654993547646
2024-01-01,499,5569.607551723736,1638.3631932477674
2024-02-01,499,4966.962488591835,1731.9766959266813
2024-01-01,500,6547.827774196651,1849.6771780319982
2024-02-01,500,6531.647067203752,2063.7456838357757
2024-01-01,501,8769.265832429553,1604.4142243316714
2024-02-01,501,8784.946217272489,1582.0965722754872
2024-01-01,502,4680.797456271637,1753.0578294229954
2024-02-01,502,4632.361933237409,1487.698935875681
2024-01-01,503,4615.434988483504,1830.978604687628
2024-02-01,503,4560.003566443017,1645.0082238825146
2024-01-01,504,4729.38707721217,1969.6697433214647
2024-02-01,504,4687.95036798466,1766.287572713959
2024-01-01,505,4534.951451038992,2478.441839227512
2024-02-01,505,4443.811590905195,1649.361171333113
2024-01-01,506,6796.600708704907,1694.6097082272054
2024-02-01,506,7227.425588648375,1716.2437565267132
2024-01-01,507,2657.6200463993955,1744.6133124287646
2024-02-01,507,2765.3220871940653,1944.1451854067564
2024-01-01,508,6793.8096555639995,1666.9036500889874
2024-02-01,508,7296.160107795422,1675.3783260724845
2024-01-01,509,6735.86069565674,1758.4361825086078
2024-02-01,509,7268.424599948688,1707.015105811589
2024-01-01,510,6765.286362177593,1816.2006999477221
2024-02-01,510,7326.644404930221,1675.267743111846
2024-01-01,511,6789.884595735539,1700.3298631911553
2024-02-01,511,7353.541213761313,1503.5424582362873
2024-01-01,512,6611.855853618969,1873.130818683835
2024-02-01,512,7169.108123335961,1611.4513218268648
2024-01-01,513,6734.234199602505,1774.5310297797569
2024-02-01,513,7200.496346331867,1525.3273014821211
2024-01-01,514,2789.0810658717446,1734.6407399784337
2024-02-01,514,2706.132904622104,2048.0931684071816
2024-01-01,515,3772.5382126730674,1826.5653392584986
2024-02-01,515,3718.184773225693,1537.5517451309145
2024-01-01,516,2904.6513162026013,1604.7560262100096
2024-02-01,516,2896.0871934360216,1791.5809117109675
2024-01-01,517,1386.467371404297,1377.0254982691351
2024-02-01,517,1384.8893338318653,3021.3136989959826
2024-01-01,518,4146.649074582878,2079.0463443896106
2024-02-01,518,4240.486226388113,1458.2537093565084
2024-01-01,519,3203.754435965004,1644.334673122261
2024-02-01,519,3895.0175494293894,1251.936063793865
2024-01-01,520,4395.530045733776,2693.968029512438
2024-02-01,520,4217.116203925167,1308.6751755979656
2024-01-01,521,2683.8239030088794,1894.151634201621
2024-02-01,521,2759.008408507034,1939.842502938267
2024-01-01,522,3557.6574999156364,1668.8941433804848
2024-02-01,522,3909.395963453365,1281.471767280833
2024-01-01,523,6898.476339496743,1482.2502118151172
2024-02-01,523,7568.217680371665,1259.6768710385775
2024-01-01,524,7386.00086934426,1701.1341029048917
2024-02-01,524,7990.873184852602,1365.8867782338864
2024-01-01,525,8130.85294403397,1735.927523520411
2024-02-01,525,8626.559035768594,1303.588359408583
2024-01-01,526,4504.564332018583,2312.2457023838924
2024-02-01,526,4436.147828950399,1409.969167543061
2024-01-01,527,2331.558649101403,1528.634737304862
2024-02-01,527,2315.376864029807,2533.0195568009467
2024-01-01,528,2432.422303112742,1529.4691360078634
2024-02-01,528,2429.413364414132,2575.0913468257813
2024-01-01,529,8681.77449696596,1472.378169329003
2024-02-01,529,8337.691248080395,1472.7400772001845
2024-01-01,530,8708.632279750596,1504.236114989385
2024-02-01,530,8356.076935084773,1435.3630365042868
2024-01-01,531,4981.034230335949,1351.9332192005606
2024-02-01,531,5014.106395056238,1409.0442918722642
2024-01-01,532,3670.3544514039904,1431.1206720143275
2024-02-01,532,3673.5128189855286,1663.505737298451
2024-01-01,533,1554.2971877813193,1756.5562721777485
2024-02-01,533,1512.3361128961656,2882.5521893871946
2024-01-01,534,10045.035805368581,1619.845573838988
2024-02-01,534,10039.941297998574,786.9648732971838
2024-01-01,535,8134.7640411202065,1631.0546648491886
2024-02-01,535,8018.776400087967,1367.3042507293467
2024-01-01,536,4718.9884891843285,1904.2951075911199
